Wall time,Step,Value
1682943882.6620336,0,0.42307692766189575
1682943919.4216187,1,0.9111111164093018
1682943941.4525213,2,0.09615384787321091
1682943965.7610285,3,0.13461539149284363
1682944001.8482373,4,0.057692307978868484
1682944030.979761,5,0.07692307978868484
1682944060.3493097,6,0.5
1682944088.4553792,7,0.11538461595773697
1682944117.0859776,8,0.23076923191547394
1682944146.0948753,9,0.3461538553237915
1682944176.4424932,10,0.5192307829856873
1682944205.9184644,11,0.38461539149284363
1682944236.4003437,12,0.17307692766189575
1682944255.1562088,13,0.71875
1682944281.4166932,14,0.23076923191547394
1682944307.0085318,15,0.7692307829856873
1682944327.9083545,16,0.9285714030265808
1682944347.4826655,17,0.9750000238418579
1682944372.5032535,18,0.6153846383094788
1682944399.0180428,19,0.5961538553237915
1682944425.5731661,20,0.5961538553237915
1682944606.4172525,21,0.36538460850715637
1682944632.610069,22,0.23076923191547394
1682944658.666482,23,0.07692307978868484
1682944683.9733608,24,0.17307692766189575
1682944710.2083,25,0.11538461595773697
1682944750.711975,26,0.4615384638309479
1682944778.7330356,27,0.23076923191547394
1682944802.9336092,28,0.19230769574642181
1682944827.209475,29,0.07692307978868484
1682944851.4315226,30,0.19230769574642181
1682944875.9163904,31,0.38461539149284363
1682944903.3386648,32,0.057692307978868484
1682944944.9858174,33,0.19230769574642181
1682944969.2420416,34,0.3076923191547394
1682944993.5773802,35,0.23076923191547394
1682945018.0812058,36,0.21153846383094788
1682945042.766873,37,0.25
1682945067.7862647,38,0.4615384638309479
1682945091.9405622,39,0.48076921701431274
1682945119.121407,40,0.38461539149284363
1682945248.1500483,41,0.26923078298568726
1682945272.4706278,42,0.3076923191547394
1682945296.8601089,43,0.32692307233810425
1682945322.5233924,44,0.6730769276618958
1682945349.0968485,45,0.32692307233810425
1682945376.8032534,46,0.3076923191547394
1682945409.1557631,47,0.4615384638309479
1682945433.8411996,48,0.11538461595773697
1682945458.1241157,49,0.01923076994717121
1682945483.4419427,50,0.03846153989434242
1682945508.3888147,51,0.07692307978868484
1682945532.3406756,52,0.19230769574642181
1682945556.505049,53,0.11538461595773697
1682945581.5811121,54,0.11538461595773697
1682945611.1434388,55,0.057692307978868484
1682945635.2583306,56,0.057692307978868484
1682945659.5210345,57,0.03846153989434242
1682945683.8751361,58,0.057692307978868484
1682945708.0115428,59,0.09615384787321091
1682945732.1326032,60,0.1538461595773697
1682945860.05624,61,0.11538461595773697
1682945878.0842266,62,0.23076923191547394
1682945892.2719436,63,0.9032257795333862
1682945910.295135,64,0.43589743971824646
1682945934.2847288,65,0.1538461595773697
1682945958.2866359,66,0.19230769574642181
1682945982.336998,67,0.25
1682946007.5090885,68,0.32692307233810425
1682946033.0417066,69,0.4423076808452606
1682946053.2974398,70,0.6511628031730652
1682946072.2033756,71,0.4390243887901306
1682946096.1606426,72,0.36538460850715637
1682946120.179544,73,0.36538460850715637
1682946144.2965612,74,0.5192307829856873
1682946168.4497879,75,0.36538460850715637
1682946191.5907586,76,0.3199999928474426
1682946215.42405,77,0.7692307829856873
1682946239.4939291,78,0.3461538553237915
1682946263.5133104,79,0.19230769574642181
1682946280.4879851,80,0.7297297120094299
1682946329.4455888,81,0.7291666865348816
1682946347.9680188,82,0.925000011920929
1682946371.9188342,83,0.557692289352417
1682946396.0733678,84,0.557692289352417
1682946415.5119243,85,0.6428571343421936
1682946439.451914,86,0.19230769574642181
1682946463.4011362,87,0.1538461595773697
1682946487.4216177,88,0.0
1682946512.0088708,89,0.057692307978868484
1682946536.0633316,90,0.23076923191547394
1682946560.0996397,91,0.07692307978868484
1682946584.2365282,92,0.4615384638309479
1682946608.9430528,93,0.5384615659713745
1682946624.9008658,94,0.774193525314331
1682946641.5018842,95,0.7575757503509521
1682946661.50824,96,0.9534883499145508
1682946677.3080926,97,0.5882353186607361
1682946701.4201965,98,0.09615384787321091
1682946725.275199,99,0.1538461595773697
1682946749.259978,100,0.2884615361690521
1682946863.3982801,101,0.17307692766189575
